startcode,startname,endcode,endname,distance,route,sitenum,price
87,体育中心,59,长港路,17.39,87c86c85c84c83c82c81c18c80c79c78c57b58b59,13,5
87,体育中心,60,常青花园,19.115,87c86c85c84c83c82c81c18c80c79c78c57b58b59b60,14,6
87,体育中心,61,金银潭,20.207,87c86c85c84c83c82c81c18c80c79c78c57b58b59b60b61,15,6
87,体育中心,62,常青城,22.219,87c86c85c84c83c82c81c18c80c79c78c57b58b59b60b61b62,16,6
87,体育中心,63,宏图大道,25.095,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63,18,7
87,体育中心,64,盘龙城,29.041,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63b64,19,7
87,体育中心,65,巨龙大道,30.684,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63b64b65,20,7
87,体育中心,66,宋家岗,32.723,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63b64b65b66,21,8
87,体育中心,67,航空总部,34.15,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63b64b65b66b67,22,8
87,体育中心,68,天河机场,40.154,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63b64b65b66b67b68,23,9
87,体育中心,69,市民之家,24.331,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70c69,19,7
87,体育中心,70,后湖大道,22.664,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70,18,6
87,体育中心,71,兴业路,21.483,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71,17,6
87,体育中心,72,二七小路,20.23,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72,16,6
87,体育中心,73,罗家庄,19.471,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73,15,6
87,体育中心,74,赵家条,18.589,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74,14,6
87,体育中心,75,惠济二路,17.693,87c86c85c84c83c82c81c18c80c79f56f161f76c75,13,5
87,体育中心,76,香港路,16.759,87c86c85c84c83c82c81c18c80c79f56f161f76,12,5
87,体育中心,77,菱角湖路,16.443,87c86c85c84c83c82c81c18c80c79c78c57c77,12,5
87,体育中心,78,云飞路,13.882,87c86c85c84c83c82c81c18c80c79c78,10,5
87,体育中心,79,武汉商务区,12.655,87c86c85c84c83c82c81c18c80c79,9,5
87,体育中心,80,双墩,10.83,87c86c85c84c83c82c81c18c80,8,4
87,体育中心,81,王家湾,7.317,87c86c85c84c83c82c81,6,3
87,体育中心,82,龙阳村,6.21,87c86c85c84c83c82,5,3
87,体育中心,83,陶家岭,5.304,87c86c85c84c83,4,3
87,体育中心,84,四新大道,3.945,87c86c85c84,3,2
87,体育中心,85,汉阳客运站,3.017,87c86c85,2,2
87,体育中心,86,三角湖,1.454,87c86,1,2
87,体育中心,87,体育中心,0,87,0,0
87,体育中心,88,东风公司,0.842,87c88,1,2
87,体育中心,89,沌阳大道,2.291,87c88c89,2,2
87,体育中心,90,武汉火车站,33.21,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94d93d92d91d90,26,8
87,体育中心,91,杨春湖,32.4,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94d93d92d91,25,8
87,体育中心,92,工业四路,31.227,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94d93d92,24,7
87,体育中心,93,仁和路,29.593,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94d93,23,7
87,体育中心,94,园林路,28.26,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94,22,7
87,体育中心,95,罗家港,27.224,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96d95,21,7
87,体育中心,96,铁机路,26.053,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96,20,7
87,体育中心,97,岳家嘴,25.021,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97,19,7
87,体育中心,98,东亭,25.22,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48d49d100d99d98,21,7
87,体育中心,99,青鱼嘴,24.172,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48d49d100d99,20,7
87,体育中心,100,楚河汉街,22.946,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48d49d100,19,6
87,体育中心,101,梅苑小区,19.808,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101,16,6
87,体育中心,102,武昌火车站,18.908,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102,15,6
87,体育中心,103,首义路,18.011,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103,14,6
87,体育中心,104,复兴路,17.293,87c86c85c84c83c82c81d110d109d108d107d106d105d104,13,5
87,体育中心,105,拦江路,14.015,87c86c85c84c83c82c81d110d109d108d107d106d105,12,5
87,体育中心,106,钟家村,13.181,87c86c85c84c83c82c81d110d109d108d107d106,11,5
87,体育中心,107,汉阳火车站,11.607,87c86c85c84c83c82c81d110d109d108d107,10,4
87,体育中心,108,五里墩,10.595,87c86c85c84c83c82c81d110d109d108,9,4
87,体育中心,109,七里庙,9.471,87c86c85c84c83c82c81d110d109,8,4
87,体育中心,110,十里铺,8.267,87c86c85c84c83c82c81d110,7,4
87,体育中心,111,玉龙路,8.218,87c86c85c84c83c82c81d111,7,4
87,体育中心,112,永安堂,9.461,87c86c85c84c83c82c81d111d112,8,4
87,体育中心,113,孟家铺,10.94,87c86c85c84c83c82c81d111d112d113,9,4
87,体育中心,114,黄金口,13.702,87c86c85c84c83c82c81d111d112d113d114,10,5
87,体育中心,115,新天,16.452,87c86c85c84c83c82c81d111d112d113d114d115,11,5
87,体育中心,116,集贤,17.819,87c86c85c84c83c82c81d111d112d113d114d115d116,12,5
87,体育中心,117,知音,19.83,87c86c85c84c83c82c81d111d112d113d114d115d116d117,13,6
87,体育中心,118,新农,21.65,87c86c85c84c83c82c81d111d112d113d114d115d116d117d118,14,6
87,体育中心,119,凤凰路,23.103,87c86c85c84c83c82c81d111d112d113d114d115d116d117d118d119,15,6
87,体育中心,120,蔡甸广场,25.251,87c86c85c84c83c82c81d111d112d113d114d115d116d117d118d119d120,16,7
87,体育中心,121,临嶂大道,26.492,87c86c85c84c83c82c81d111d112d113d114d115d116d117d118d119d120d121,17,7
87,体育中心,122,新庙村,28.573,87c86c85c84c83c82c81d111d112d113d114d115d116d117d118d119d120d121d122,18,7
87,体育中心,123,柏林,29.99,87c86c85c84c83c82c81d111d112d113d114d115d116d117d118d119d120d121d122d123,19,7
87,体育中心,124,车城东路,2.139,87c88e124,2,2
87,体育中心,125,江城大道,4.418,87c88e124e125,3,3
87,体育中心,126,老关村,7.223,87c88e124e125e126,4,3
87,体育中心,127,国博中心南,9.049,87c88e124e125e126e127,5,4
87,体育中心,128,国博中心北,9.805,87c88e124e125e126e127e128,6,4
87,体育中心,129,前进村,11.33,87c88e124e125e126e127e128e129,7,4
87,体育中心,130,建港,12.283,87c88e124e125e126e127e128e129e130,8,5
87,体育中心,131,马鹦路,13.761,87c88e124e125e126e127e128e129e130e131,9,5
87,体育中心,132,琴台,14.114,87c86c85c84c83c82c81d110d109d108d107d106e132,12,5
87,体育中心,133,武胜路,15.971,87c86c85c84c83c82c81d110d109d108d107d106e132e133,13,5
87,体育中心,134,汉正街,16.733,87c86c85c84c83c82c81d110d109d108d107d106e132e133e134,14,5
87,体育中心,135,六渡桥,17.71,87c86c85c84c83c82c81d110d109d108d107d106e132e133e134e135,15,5
87,体育中心,136,苗栗路,17.623,87c86c85c84c83c82c81c18c80c79f56f161f76e136,13,5
87,体育中心,137,三眼桥,17.783,87c86c85c84c83c82c81c18c80c79f56f161f76e137,13,5
87,体育中心,138,唐家墩,18.736,87c86c85c84c83c82c81c18c80c79f56f161f76e137e138,14,6
87,体育中心,139,石桥,20.213,87c86c85c84c83c82c81c18c80c79f56f161f76e137e138e139,15,6
87,体育中心,140,杨汊湖,21.057,87c86c85c84c83c82c81c18c80c79f56f161f76e137e138e139e140,16,6
87,体育中心,141,轻工大学,19.465,87c86c85c84c83c82c81c18c80c79f162f163f142e141,13,6
87,体育中心,142,园博园北,18.263,87c86c85c84c83c82c81c18c80c79f162f163f142,12,6
87,体育中心,143,金银湖,20.011,87c86c85c84c83c82c81c18c80c79f162f163f142e143,13,6
87,体育中心,144,金银湖公园,22.402,87c86c85c84c83c82c81c18c80c79f162f163f142e143e144,14,6
87,体育中心,145,青龙山地铁小镇,43.779,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151f150f149f148f147f146f145,27,9
87,体育中心,146,纸坊大街,40.536,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151f150f149f148f147f146,26,9
87,体育中心,147,北华街,39.175,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151f150f149f148f147,25,8
87,体育中心,148,谭鑫培公园,37.565,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151f150f149f148,24,8
87,体育中心,149,江夏客厅,35.565,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151f150f149,23,8
87,体育中心,150,大花岭,33.058,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151f150,22,8
87,体育中心,151,新路村,29.62,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151,21,7
87,体育中心,152,野芷湖,27.229,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152,20,7
87,体育中心,153,板桥,25.512,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f156f155f154f153,19,7
87,体育中心,154,湖工大,24.445,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f156f155f154,18,7
87,体育中心,155,建安街,22.151,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f156f155,17,6
87,体育中心,156,瑞安街,20.768,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f156,16,6
87,体育中心,157,小东门,20.282,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f157,16,6
87,体育中心,158,新河街,22.282,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f157f51f158,18,6
87,体育中心,159,湖北大学,23.555,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160f159,17,6
87,体育中心,160,徐家棚,21.964,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160,16,6
87,体育中心,161,取水楼,15.301,87c86c85c84c83c82c81c18c80c79f56f161,11,5
87,体育中心,162,常码头,14.241,87c86c85c84c83c82c81c18c80c79f162,10,5
87,体育中心,163,园博园,16.126,87c86c85c84c83c82c81c18c80c79f162f163,11,5
87,体育中心,164,梨园,25.894,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97g164,20,7
87,体育中心,165,汪家墩,23.703,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165,18,6
87,体育中心,166,徐东,22.956,87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166,17,6
87,体育中心,167,竹叶山,19.983,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167,15,6
87,体育中心,168,中一路,21.557,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168,16,6
87,体育中心,169,塔子湖,23.205,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169,17,6
87,体育中心,170,金潭路,25.95,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63g170,19,7
87,体育中心,171,左岭,53.101,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175h174h173h172h171,40,10
87,体育中心,172,未来三路,51.657,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175h174h173h172,39,10
87,体育中心,173,未来一路,49.628,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175h174h173,38,9
87,体育中心,174,长岭山,47.475,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175h174,37,9
87,体育中心,175,光谷七路,44.673,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175,36,9
87,体育中心,176,豹澥,43.606,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176,35,9
87,体育中心,177,光谷六路,42.473,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177,34,9
87,体育中心,178,光谷五路,41.547,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178,33,9
87,体育中心,179,光谷四路,40.26,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179,32,9
87,体育中心,180,光谷生物园,39.185,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37h182h181h180,31,8
87,体育中心,181,光谷同济医院,37.765,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37h182h181,30,8
87,体育中心,182,湖口,35.825,87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37h182,29,8
87,体育中心,183,金台,57.239,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186i185i184i183,33,10
87,体育中心,184,施岗,55.28,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186i185i184,32,10
87,体育中心,185,阳逻开发区,52.048,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186i185,31,10
87,体育中心,186,阳逻,50.588,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186,30,10
87,体育中心,187,武生院,47.801,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187,29,9
87,体育中心,188,军民村,46.783,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189i188,28,9
87,体育中心,189,沙口,42.998,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189,27,9
87,体育中心,190,武湖,38.37,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190,26,8
87,体育中心,191,高车,36.14,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191,25,8
87,体育中心,192,青龙,33.846,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192,24,8
87,体育中心,193,谌家矶,30.682,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193,23,7
87,体育中心,194,朱家河,29.801,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194,22,7
87,体育中心,195,幸福湾,27.45,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196i195,21,7
87,体育中心,196,新荣客运站,25.408,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197i196,20,7
87,体育中心,197,百步亭花园路,23.649,87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70i197,19,6
88,东风公司,0,汉口北,33.054,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10a9a8a7a6a5a4a3a2a1a0,26,8
88,东风公司,1,滠口新城,29.644,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10a9a8a7a6a5a4a3a2a1,25,7
88,东风公司,2,藤子岗,28.524,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10a9a8a7a6a5a4a3a2,24,7
88,东风公司,3,堤角,27.499,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10a9a8a7a6a5a4a3,23,7
88,东风公司,4,新荣,26.334,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10a9a8a7a6a5a4,22,7
88,东风公司,5,丹水池,24.897,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10a9a8a7a6a5,21,7
88,东风公司,6,徐洲新村,23.372,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10a9a8a7a6,20,6
88,东风公司,7,二七路,22.577,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10a9a8a7,19,6
88,东风公司,8,头道街,21.662,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10a9a8,18,6
88,东风公司,9,黄浦路,20.459,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10a9,17,6
88,东风公司,10,三阳路,19.304,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10,16,6
88,东风公司,11,大智路,18.294,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11,15,6
88,东风公司,12,循礼门,17.211,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12,14,5
88,东风公司,13,友谊路,16.225,88c87c86c85c84c83c82c81c18a17a16a15a14a13,13,5
88,东风公司,14,利济北路,15.337,88c87c86c85c84c83c82c81c18a17a16a15a14,12,5
88,东风公司,15,崇仁路,14.457,88c87c86c85c84c83c82c81c18a17a16a15,11,5
88,东风公司,16,硚口路,13.315,88c87c86c85c84c83c82c81c18a17a16,10,5
88,东风公司,17,太平洋,12.27,88c87c86c85c84c83c82c81c18a17,9,5
88,东风公司,18,宗关,10.69,88c87c86c85c84c83c82c81c18,8,4
88,东风公司,19,汉西一路,11.611,88c87c86c85c84c83c82c81c18a19,9,4
88,东风公司,20,古田四路,12.431,88c87c86c85c84c83c82c81c18a19a20,10,5
88,东风公司,21,古田三路,13.226,88c87c86c85c84c83c82c81c18a19a20a21,11,5
88,东风公司,22,古田二路,14.133,88c87c86c85c84c83c82c81c18a19a20a21a22,12,5
88,东风公司,23,古田一路,15.651,88c87c86c85c84c83c82c81c18a19a20a21a22a23,13,5
88,东风公司,24,舵落口,17.086,88c87c86c85c84c83c82c81c18a19a20a21a22a23a24,14,5
88,东风公司,25,竹叶海,17.893,88c87c86c85c84c83c82c81c18a19a20a21a22a23a24a25,15,5
88,东风公司,26,额头湾,18.837,88c87c86c85c84c83c82c81c18a19a20a21a22a23a24a25a26,16,6
88,东风公司,27,五环大道,20.492,88c87c86c85c84c83c82c81c18a19a20a21a22a23a24a25a26a27,17,6
88,东风公司,28,东吴大道,22.144,88c87c86c85c84c83c82c81c18a19a20a21a22a23a24a25a26a27a28,18,6
88,东风公司,29,码头潭公园,23.181,88c87c86c85c84c83c82c81c18a19a20a21a22a23a24a25a26a27a28a29,19,6
88,东风公司,30,三店,25.152,88c87c86c85c84c83c82c81c18a19a20a21a22a23a24a25a26a27a28a29a30,20,7
88,东风公司,31,径河,26.262,88c87c86c85c84c83c82c81c18a19a20a21a22a23a24a25a26a27a28a29a30a31,21,7
88,东风公司,32,佛祖岭,42.919,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37b36b35b34b33b32,34,9
88,东风公司,33,藏龙东街,41.898,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37b36b35b34b33,33,9
88,东风公司,34,秀湖,39.899,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37b36b35b34,32,8
88,东风公司,35,金融港北,38.296,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37b36b35,31,8
88,东风公司,36,黄龙山路,36.258,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37b36,30,8
88,东风公司,37,光谷火车站,35.199,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38b37,29,8
88,东风公司,38,佳园路,33.712,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39b38,28,8
88,东风公司,39,光谷大道,32.344,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40b39,27,8
88,东风公司,40,华中科技大学,31.527,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41b40,26,7
88,东风公司,41,珞雄路,30.518,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42b41,25,7
88,东风公司,42,光谷广场,29.724,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43b42,24,7
88,东风公司,43,杨家湾,28.407,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44b43,23,7
88,东风公司,44,虎泉,26.965,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45b44,22,7
88,东风公司,45,广埠屯,25.352,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46b45,21,7
88,东风公司,46,街道口,24.401,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47b46,20,7
88,东风公司,47,宝通寺,23.163,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b47,19,6
88,东风公司,48,中南路,21.745,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48,18,6
88,东风公司,49,洪山广场,22.711,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102d101d48b49,19,6
88,东风公司,50,小龟山,22.913,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f157f51b50,19,6
88,东风公司,51,螃蟹岬,21.983,88c87c86c85c84c83c82c81d110d109d108d107d106d105d104d103d102f157f51,18,6
88,东风公司,52,积玉桥,21.4,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12b53b52,16,6
88,东风公司,53,江汉路,18.108,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12b53,15,6
88,东风公司,54,中山公园,16.927,88c87c86c85c84c83c82c81c18c80c79f56b55b54,13,5
88,东风公司,55,青年路,15.981,88c87c86c85c84c83c82c81c18c80c79f56b55,12,5
88,东风公司,56,王家墩东,14.979,88c87c86c85c84c83c82c81c18c80c79f56,11,5
88,东风公司,57,范湖,15.609,88c87c86c85c84c83c82c81c18c80c79c78c57,12,5
88,东风公司,58,汉口火车站,16.825,88c87c86c85c84c83c82c81c18c80c79c78c57b58,13,5
88,东风公司,59,长港路,18.232,88c87c86c85c84c83c82c81c18c80c79c78c57b58b59,14,6
88,东风公司,60,常青花园,19.957,88c87c86c85c84c83c82c81c18c80c79c78c57b58b59b60,15,6
88,东风公司,61,金银潭,21.049,88c87c86c85c84c83c82c81c18c80c79c78c57b58b59b60b61,16,6
88,东风公司,62,常青城,23.061,88c87c86c85c84c83c82c81c18c80c79c78c57b58b59b60b61b62,17,6
88,东风公司,63,宏图大道,25.937,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63,19,7
88,东风公司,64,盘龙城,29.883,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63b64,20,7
88,东风公司,65,巨龙大道,31.526,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63b64b65,21,7
88,东风公司,66,宋家岗,33.565,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63b64b65b66,22,8
88,东风公司,67,航空总部,34.992,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63b64b65b66b67,23,8
88,东风公司,68,天河机场,40.996,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75c74g167g168g169g63b64b65b66b67b68,24,9
88,东风公司,69,市民之家,25.173,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70c69,20,7
88,东风公司,70,后湖大道,23.506,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71c70,19,6
88,东风公司,71,兴业路,22.325,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72c71,18,6
88,东风公司,72,二七小路,21.072,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73c72,17,6
88,东风公司,73,罗家庄,20.313,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75c74c73,16,6
88,东风公司,74,赵家条,19.431,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75c74,15,6
88,东风公司,75,惠济二路,18.535,88c87c86c85c84c83c82c81c18c80c79f56f161f76c75,14,6
88,东风公司,76,香港路,17.601,88c87c86c85c84c83c82c81c18c80c79f56f161f76,13,5
88,东风公司,77,菱角湖路,17.285,88c87c86c85c84c83c82c81c18c80c79c78c57c77,13,5
88,东风公司,78,云飞路,14.724,88c87c86c85c84c83c82c81c18c80c79c78,11,5
88,东风公司,79,武汉商务区,13.497,88c87c86c85c84c83c82c81c18c80c79,10,5
88,东风公司,80,双墩,11.672,88c87c86c85c84c83c82c81c18c80,9,4
88,东风公司,81,王家湾,8.159,88c87c86c85c84c83c82c81,7,4
88,东风公司,82,龙阳村,7.052,88c87c86c85c84c83c82,6,3
88,东风公司,83,陶家岭,6.146,88c87c86c85c84c83,5,3
88,东风公司,84,四新大道,4.787,88c87c86c85c84,4,3
88,东风公司,85,汉阳客运站,3.859,88c87c86c85,3,2
88,东风公司,86,三角湖,2.296,88c87c86,2,2
88,东风公司,87,体育中心,0.842,88c87,1,2
88,东风公司,88,东风公司,0,88,0,0
88,东风公司,89,沌阳大道,1.449,88c89,1,2
88,东风公司,90,武汉火车站,34.052,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94d93d92d91d90,27,8
88,东风公司,91,杨春湖,33.242,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94d93d92d91,26,8
88,东风公司,92,工业四路,32.069,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94d93d92,25,8
88,东风公司,93,仁和路,30.435,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94d93,24,7
88,东风公司,94,园林路,29.102,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94,23,7
88,东风公司,95,罗家港,28.066,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96d95,22,7
88,东风公司,96,铁机路,26.895,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97d96,21,7
88,东风公司,97,岳家嘴,25.863,88c87c86c85c84c83c82c81c18a17a16a15a14a13a12a11a10f160g166g165g97,20,7
