distance,price,route,begin_id,end_id,time
16.289,5,113d81c79f74g167,114,168,30
17.863,5,113d81c79f74g168,114,169,32
19.511,6,113d81c79f74g169,114,170,34
22.256,6,113d81c79f74g170,114,171,38
49.407,9,113d48b37h171,114,172,85
47.963,9,113d48b37h172,114,173,82
45.934,9,113d48b37h173,114,174,79
43.781,9,113d48b37h174,114,175,77
40.979,9,113d48b37h175,114,176,74
39.912,8,113d48b37h176,114,177,72
38.779,8,113d48b37h177,114,178,72
37.853,8,113d48b37h178,114,179,70
36.566,8,113d48b37h179,114,180,67
35.491,8,113d48b37h180,114,181,65
34.071,8,113d48b37h181,114,182,62
32.131,8,113d48b37h182,114,183,60
53.545,10,113d81c79f70i183,114,184,70
51.586,10,113d81c79f70i184,114,185,67
48.354,9,113d81c79f70i185,114,186,65
46.894,9,113d81c79f70i186,114,187,62
44.107,9,113d81c79f70i187,114,188,60
43.089,9,113d81c79f70i188,114,189,58
39.304,8,113d81c79f70i189,114,190,56
34.676,8,113d81c79f70i190,114,191,53
32.446,8,113d81c79f70i191,114,192,51
30.152,7,113d81c79f70i192,114,193,49
26.988,7,113d81c79f70i193,114,194,47
26.107,7,113d81c79f70i194,114,195,45
23.756,6,113d81c79f70i195,114,196,43
21.714,6,113d81c79f70i196,114,197,40
19.955,6,113d81c79f70i197,114,198,38
31.28,7,114d81c18a0,115,1,53
27.87,7,114d81c18a1,115,2,51
26.75,7,114d81c18a2,115,3,49
25.725,7,114d81c18a3,115,4,47
24.56,7,114d81c18a4,115,5,45
23.123,6,114d81c18a5,115,6,43
21.598,6,114d81c18a6,115,7,40
20.803,6,114d81c18a7,115,8,38
19.888,6,114d81c18a8,115,9,36
18.685,6,114d81c18a9,115,10,34
17.53,5,114d81c18a10,115,11,32
16.52,5,114d81c18a11,115,12,30
15.437,5,114d81c18a12,115,13,27
14.451,5,114d81c18a13,115,14,25
13.563,5,114d81c18a14,115,15,22
12.683,5,114d81c18a15,115,16,20
11.541,4,114d81c18a16,115,17,18
10.496,4,114d81c18a17,115,18,16
8.916,4,114d81c18,115,19,13
9.837,4,114d81c18a19,115,20,16
10.657,4,114d81c18a20,115,21,18
11.452,4,114d81c18a21,115,22,20
12.359,5,114d81c18a22,115,23,22
13.877,5,114d81c18a23,115,24,25
15.312,5,114d81c18a24,115,25,27
16.119,5,114d81c18a25,115,26,30
17.063,5,114d81c18a26,115,27,32
18.718,6,114d81c18a27,115,28,34
20.37,6,114d81c18a28,115,29,36
21.407,6,114d81c18a29,115,30,38
23.378,6,114d81c18a30,115,31,40
24.488,7,114d81c18a31,115,32,43
41.145,9,114d48b32,115,33,72
40.124,9,114d48b33,115,34,70
38.125,8,114d48b34,115,35,67
36.522,8,114d48b35,115,36,65
34.484,8,114d48b36,115,37,62
33.425,8,114d48b37,115,38,60
31.938,7,114d48b38,115,39,58
30.57,7,114d48b39,115,40,56
29.753,7,114d48b40,115,41,53
28.744,7,114d48b41,115,42,51
27.95,7,114d48b42,115,43,49
26.633,7,114d48b43,115,44,47
25.191,7,114d48b44,115,45,45
23.578,6,114d48b45,115,46,43
22.627,6,114d48b46,115,47,40
21.389,6,114d48b47,115,48,38
19.971,6,114d48,115,49,36
20.937,6,114d48b49,115,50,38
21.139,6,114d102f51b50,115,51,38
20.209,6,114d102f51,115,52,36
19.626,6,114d81c18a12b52,115,53,32
16.334,5,114d81c18a12b53,115,54,30
15.153,5,114d81c79f56b54,115,55,25
14.207,5,114d81c79f56b55,115,56,22
13.205,5,114d81c79f56,115,57,20
13.835,5,114d81c57,115,58,22
15.051,5,114d81c57b58,115,59,25
16.458,5,114d81c57b59,115,60,27
18.183,6,114d81c57b60,115,61,30
19.275,6,114d81c57b61,115,62,32
21.287,6,114d81c57b62,115,63,34
24.163,7,114d81c79f74g63,115,64,38
28.109,7,114d81c79f74g63b64,115,65,40
29.752,7,114d81c79f74g63b65,115,66,43
31.791,7,114d81c79f74g63b66,115,67,45
33.218,8,114d81c79f74g63b67,115,68,47
39.222,8,114d81c79f74g63b68,115,69,49
23.399,6,114d81c79f69,115,70,40
21.732,6,114d81c79f70,115,71,38
20.551,6,114d81c79f71,115,72,36
19.298,6,114d81c79f72,115,73,34
18.539,6,114d81c79f73,115,74,32
17.657,5,114d81c79f74,115,75,30
16.761,5,114d81c79f75,115,76,27
15.827,5,114d81c79f76,115,77,25
15.511,5,114d81c77,115,78,25
12.95,5,114d81c78,115,79,20
11.723,4,114d81c79,115,80,18
9.898,4,114d81c80,115,81,16
6.385,3,114d81,115,82,11
7.492,3,114d81c82,115,83,13
8.398,4,114d81c83,115,84,16
9.757,4,114d81c84,115,85,18
10.685,4,114d81c85,115,86,20
12.248,5,114d81c86,115,87,22
13.702,5,114d81c87,115,88,25
14.544,5,114d81c88,115,89,27
15.993,5,114d81c89,115,90,30
32.278,8,114d81c18a10f160g90,115,91,56
31.468,7,114d81c18a10f160g91,115,92,53
30.295,7,114d81c18a10f160g92,115,93,51
28.661,7,114d81c18a10f160g93,115,94,49
27.328,7,114d81c18a10f160g94,115,95,47
26.292,7,114d81c18a10f160g95,115,96,45
25.121,7,114d81c18a10f160g96,115,97,43
24.089,7,114d81c18a10f160g97,115,98,40
24.288,7,114d98,115,99,45
23.24,6,114d99,115,100,43
22.014,6,114d100,115,101,40
18.876,6,114d101,115,102,34
17.976,5,114d102,115,103,32
17.079,5,114d103,115,104,30
16.361,5,114d104,115,105,27
13.083,5,114d105,115,106,25
12.249,5,114d106,115,107,22
10.675,4,114d107,115,108,20
9.663,4,114d108,115,109,18
8.539,4,114d109,115,110,16
7.335,3,114d110,115,111,13
5.484,3,114d111,115,112,8
4.241,3,114d112,115,113,6
2.762,2,114d113,115,114,4
0,0,114,115,115,0
2.75,2,114d115,115,116,4
4.117,3,114d116,115,117,6
6.128,3,114d117,115,118,8
7.948,3,114d118,115,119,11
9.401,4,114d119,115,120,13
11.549,4,114d120,115,121,16
12.79,5,114d121,115,122,18
14.871,5,114d122,115,123,20
16.288,5,114d123,115,124,22
15.841,5,114d81c88e124,115,125,30
18.12,6,114d81c88e125,115,126,32
20.069,6,114d106e126,115,127,36
18.243,6,114d106e127,115,128,34
17.487,5,114d106e128,115,129,32
15.962,5,114d106e129,115,130,30
15.009,5,114d106e130,115,131,27
13.531,5,114d106e131,115,132,25
13.182,5,114d106e132,115,133,25
15.039,5,114d106e133,115,134,27
15.801,5,114d106e134,115,135,30
16.778,5,114d106e135,115,136,32
16.691,5,114d81c79f76e136,115,137,27
16.851,5,114d81c79f76e137,115,138,27
17.804,5,114d81c79f76e138,115,139,30
19.281,6,114d81c79f76e139,115,140,32
20.125,6,114d81c79f76e140,115,141,34
18.533,6,114d81c79f142e141,115,142,27
17.331,5,114d81c79f142,115,143,25
19.079,6,114d81c79f142e143,115,144,27
21.47,6,114d81c79f142e144,115,145,30
42.847,9,114d102f145,115,146,58
39.604,8,114d102f146,115,147,56
38.243,8,114d102f147,115,148,53
36.633,8,114d102f148,115,149,51
34.633,8,114d102f149,115,150,49
32.126,8,114d102f150,115,151,47
28.688,7,114d102f151,115,152,45
26.297,7,114d102f152,115,153,43
24.58,7,114d102f153,115,154,40
23.513,6,114d102f154,115,155,38
21.219,6,114d102f155,115,156,36
19.836,6,114d102f156,115,157,34
19.35,6,114d102f157,115,158,34
21.35,6,114d102f158,115,159,38
22.623,6,114d81c18a10f159,115,160,36
21.032,6,114d81c18a10f160,115,161,34
14.369,5,114d81c79f161,115,162,22
13.309,5,114d81c79f162,115,163,20
15.194,5,114d81c79f163,115,164,22
24.962,7,114d81c18a10f160g164,115,165,43
22.771,6,114d81c18a10f160g165,115,166,38
22.024,6,114d81c18a10f160g166,115,167,36
19.051,6,114d81c79f74g167,115,168,32
20.625,6,114d81c79f74g168,115,169,34
22.273,6,114d81c79f74g169,115,170,36
25.018,7,114d81c79f74g170,115,171,40
52.169,10,114d48b37h171,115,172,87
50.725,10,114d48b37h172,115,173,85
48.696,9,114d48b37h173,115,174,82
46.543,9,114d48b37h174,115,175,79
43.741,9,114d48b37h175,115,176,77
42.674,9,114d48b37h176,115,177,74
41.541,9,114d48b37h177,115,178,72
40.615,9,114d48b37h178,115,179,72
39.328,8,114d48b37h179,115,180,70
38.253,8,114d48b37h180,115,181,67
36.833,8,114d48b37h181,115,182,65
34.893,8,114d48b37h182,115,183,62
56.307,10,114d81c79f70i183,115,184,72
54.348,10,114d81c79f70i184,115,185,70
51.116,10,114d81c79f70i185,115,186,67
49.656,9,114d81c79f70i186,115,187,65
46.869,9,114d81c79f70i187,115,188,62
45.851,9,114d81c79f70i188,115,189,60
42.066,9,114d81c79f70i189,115,190,58
37.438,8,114d81c79f70i190,115,191,56
35.208,8,114d81c79f70i191,115,192,53
32.914,8,114d81c79f70i192,115,193,51
29.75,7,114d81c79f70i193,115,194,49
28.869,7,114d81c79f70i194,115,195,47
26.518,7,114d81c79f70i195,115,196,45
24.476,7,114d81c79f70i196,115,197,43
22.717,6,114d81c79f70i197,115,198,40
34.03,8,115d81c18a0,116,1,56
30.62,7,115d81c18a1,116,2,53
29.5,7,115d81c18a2,116,3,51
28.475,7,115d81c18a3,116,4,49
27.31,7,115d81c18a4,116,5,47
25.873,7,115d81c18a5,116,6,45
24.348,7,115d81c18a6,116,7,43
23.553,6,115d81c18a7,116,8,40
22.638,6,115d81c18a8,116,9,38
21.435,6,115d81c18a9,116,10,36
20.28,6,115d81c18a10,116,11,34
19.27,6,115d81c18a11,116,12,32
18.187,6,115d81c18a12,116,13,30
17.201,5,115d81c18a13,116,14,27
16.313,5,115d81c18a14,116,15,25
15.433,5,115d81c18a15,116,16,22
14.291,5,115d81c18a16,116,17,20
13.246,5,115d81c18a17,116,18,18
11.666,4,115d81c18,116,19,16
12.587,5,115d81c18a19,116,20,18
13.407,5,115d81c18a20,116,21,20
14.202,5,115d81c18a21,116,22,22
15.109,5,115d81c18a22,116,23,25
16.627,5,115d81c18a23,116,24,27
18.062,6,115d81c18a24,116,25,30
18.869,6,115d81c18a25,116,26,32
19.813,6,115d81c18a26,116,27,34
21.468,6,115d81c18a27,116,28,36
23.12,6,115d81c18a28,116,29,38
24.157,7,115d81c18a29,116,30,40
26.128,7,115d81c18a30,116,31,43
27.238,7,115d81c18a31,116,32,45
43.895,9,115d48b32,116,33,72
42.874,9,115d48b33,116,34,72
40.875,9,115d48b34,116,35,70
39.272,8,115d48b35,116,36,67
37.234,8,115d48b36,116,37,65
36.175,8,115d48b37,116,38,62
34.688,8,115d48b38,116,39,60
33.32,8,115d48b39,116,40,58
32.503,8,115d48b40,116,41,56
31.494,7,115d48b41,116,42,53
30.7,7,115d48b42,116,43,51
29.383,7,115d48b43,116,44,49
27.941,7,115d48b44,116,45,47
26.328,7,115d48b45,116,46,45
25.377,7,115d48b46,116,47,43
24.139,7,115d48b47,116,48,40
22.721,6,115d48,116,49,38
23.687,6,115d48b49,116,50,40
23.889,6,115d102f51b50,116,51,40
22.959,6,115d102f51,116,52,38
22.376,6,115d81c18a12b52,116,53,34
19.084,6,115d81c18a12b53,116,54,32
17.903,5,115d81c79f56b54,116,55,27
16.957,5,115d81c79f56b55,116,56,25
15.955,5,115d81c79f56,116,57,22
16.585,5,115d81c57,116,58,25
17.801,5,115d81c57b58,116,59,27
19.208,6,115d81c57b59,116,60,30
20.933,6,115d81c57b60,116,61,32
22.025,6,115d81c57b61,116,62,34
24.037,7,115d81c57b62,116,63,36
26.913,7,115d81c79f74g63,116,64,40
30.859,7,115d81c79f74g63b64,116,65,43
32.502,8,115d81c79f74g63b65,116,66,45
34.541,8,115d81c79f74g63b66,116,67,47
35.968,8,115d81c79f74g63b67,116,68,49
41.972,9,115d81c79f74g63b68,116,69,51
26.149,7,115d81c79f69,116,70,43
24.482,7,115d81c79f70,116,71,40
23.301,6,115d81c79f71,116,72,38
22.048,6,115d81c79f72,116,73,36
21.289,6,115d81c79f73,116,74,34
20.407,6,115d81c79f74,116,75,32
19.511,6,115d81c79f75,116,76,30
18.577,6,115d81c79f76,116,77,27
18.261,6,115d81c77,116,78,27
15.7,5,115d81c78,116,79,22
14.473,5,115d81c79,116,80,20
12.648,5,115d81c80,116,81,18
9.135,4,115d81,116,82,13
10.242,4,115d81c82,116,83,16
11.148,4,115d81c83,116,84,18
12.507,5,115d81c84,116,85,20
13.435,5,115d81c85,116,86,22
14.998,5,115d81c86,116,87,25
16.452,5,115d81c87,116,88,27
17.294,5,115d81c88,116,89,30
18.743,6,115d81c89,116,90,32
35.028,8,115d81c18a10f160g90,116,91,58
34.218,8,115d81c18a10f160g91,116,92,56
33.045,8,115d81c18a10f160g92,116,93,53
31.411,7,115d81c18a10f160g93,116,94,51
30.078,7,115d81c18a10f160g94,116,95,49
29.042,7,115d81c18a10f160g95,116,96,47
27.871,7,115d81c18a10f160g96,116,97,45
26.839,7,115d81c18a10f160g97,116,98,43
27.038,7,115d98,116,99,47
25.99,7,115d99,116,100,45
24.764,7,115d100,116,101,43
21.626,6,115d101,116,102,36
20.726,6,115d102,116,103,34
19.829,6,115d103,116,104,32
19.111,6,115d104,116,105,30
15.833,5,115d105,116,106,27
14.999,5,115d106,116,107,25
13.425,5,115d107,116,108,22
12.413,5,115d108,116,109,20
11.289,4,115d109,116,110,18
10.085,4,115d110,116,111,16
8.234,4,115d111,116,112,11
6.991,3,115d112,116,113,8
5.512,3,115d113,116,114,6
2.75,2,115d114,116,115,4
0,0,115,116,116,0
1.367,2,115d116,116,117,4
3.378,2,115d117,116,118,6
5.198,3,115d118,116,119,8
6.651,3,115d119,116,120,11
8.799,4,115d120,116,121,13
10.04,4,115d121,116,122,16
12.121,5,115d122,116,123,18
13.538,5,115d123,116,124,20
18.591,6,115d81c88e124,116,125,32
20.87,6,115d81c88e125,116,126,34
22.819,6,115d106e126,116,127,38
20.993,6,115d106e127,116,128,36
20.237,6,115d106e128,116,129,34
18.712,6,115d106e129,116,130,32
17.759,5,115d106e130,116,131,30
16.281,5,115d106e131,116,132,27
15.932,5,115d106e132,116,133,27
17.789,5,115d106e133,116,134,30
18.551,6,115d106e134,116,135,32
19.528,6,115d106e135,116,136,34
19.441,6,115d81c79f76e136,116,137,30
19.601,6,115d81c79f76e137,116,138,30
20.554,6,115d81c79f76e138,116,139,32
22.031,6,115d81c79f76e139,116,140,34
22.875,6,115d81c79f76e140,116,141,36
21.283,6,115d81c79f142e141,116,142,30
20.081,6,115d81c79f142,116,143,27
21.829,6,115d81c79f142e143,116,144,30
24.22,7,115d81c79f142e144,116,145,32
45.597,9,115d102f145,116,146,60
42.354,9,115d102f146,116,147,58
40.993,9,115d102f147,116,148,56
39.383,8,115d102f148,116,149,53
37.383,8,115d102f149,116,150,51
34.876,8,115d102f150,116,151,49
31.438,7,115d102f151,116,152,47
29.047,7,115d102f152,116,153,45
27.33,7,115d102f153,116,154,43
26.263,7,115d102f154,116,155,40
23.969,6,115d102f155,116,156,38
22.586,6,115d102f156,116,157,36
22.1,6,115d102f157,116,158,36
24.1,7,115d102f158,116,159,40
25.373,7,115d81c18a10f159,116,160,38
23.782,6,115d81c18a10f160,116,161,36
17.119,5,115d81c79f161,116,162,25
16.059,5,115d81c79f162,116,163,22
17.944,5,115d81c79f163,116,164,25
27.712,7,115d81c18a10f160g164,116,165,45
25.521,7,115d81c18a10f160g165,116,166,40
24.774,7,115d81c18a10f160g166,116,167,38
21.801,6,115d81c79f74g167,116,168,34
23.375,6,115d81c79f74g168,116,169,36
25.023,7,115d81c79f74g169,116,170,38
27.768,7,115d81c79f74g170,116,171,43
54.919,10,115d48b37h171,116,172,90
53.475,10,115d48b37h172,116,173,87
51.446,10,115d48b37h173,116,174,85
49.293,9,115d48b37h174,116,175,82
46.491,9,115d48b37h175,116,176,79
45.424,9,115d48b37h176,116,177,77
44.291,9,115d48b37h177,116,178,74
43.365,9,115d48b37h178,116,179,72
42.078,9,115d48b37h179,116,180,72
41.003,9,115d48b37h180,116,181,70
39.583,8,115d48b37h181,116,182,67
37.643,8,115d48b37h182,116,183,65
59.057,10,115d81c79f70i183,116,184,72
57.098,10,115d81c79f70i184,116,185,72
53.866,10,115d81c79f70i185,116,186,70
52.406,10,115d81c79f70i186,116,187,67
49.619,9,115d81c79f70i187,116,188,65
48.601,9,115d81c79f70i188,116,189,62
44.816,9,115d81c79f70i189,116,190,60
40.188,9,115d81c79f70i190,116,191,58
37.958,8,115d81c79f70i191,116,192,56
35.664,8,115d81c79f70i192,116,193,53
32.5,8,115d81c79f70i193,116,194,51
31.619,7,115d81c79f70i194,116,195,49
29.268,7,115d81c79f70i195,116,196,47
27.226,7,115d81c79f70i196,116,197,45
25.467,7,115d81c79f70i197,116,198,43
35.397,8,116d81c18a0,117,1,58
31.987,7,116d81c18a1,117,2,56
30.867,7,116d81c18a2,117,3,53
29.842,7,116d81c18a3,117,4,51
28.677,7,116d81c18a4,117,5,49
27.24,7,116d81c18a5,117,6,47
25.715,7,116d81c18a6,117,7,45
24.92,7,116d81c18a7,117,8,43
24.005,7,116d81c18a8,117,9,40
22.802,6,116d81c18a9,117,10,38
21.647,6,116d81c18a10,117,11,36
20.637,6,116d81c18a11,117,12,34
19.554,6,116d81c18a12,117,13,32
18.568,6,116d81c18a13,117,14,30
17.68,5,116d81c18a14,117,15,27
16.8,5,116d81c18a15,117,16,25
15.658,5,116d81c18a16,117,17,22
14.613,5,116d81c18a17,117,18,20
13.033,5,116d81c18,117,19,18
13.954,5,116d81c18a19,117,20,20
14.774,5,116d81c18a20,117,21,22
15.569,5,116d81c18a21,117,22,25
16.476,5,116d81c18a22,117,23,27
17.994,5,116d81c18a23,117,24,30
19.429,6,116d81c18a24,117,25,32
20.236,6,116d81c18a25,117,26,34
21.18,6,116d81c18a26,117,27,36
22.835,6,116d81c18a27,117,28,38
24.487,7,116d81c18a28,117,29,40
25.524,7,116d81c18a29,117,30,43
27.495,7,116d81c18a30,117,31,45
28.605,7,116d81c18a31,117,32,47
45.262,9,116d48b32,117,33,74
44.241,9,116d48b33,117,34,72
42.242,9,116d48b34,117,35,72
40.639,9,116d48b35,117,36,70
38.601,8,116d48b36,117,37,67
37.542,8,116d48b37,117,38,65
36.055,8,116d48b38,117,39,62
34.687,8,116d48b39,117,40,60
33.87,8,116d48b40,117,41,58
32.861,8,116d48b41,117,42,56
32.067,8,116d48b42,117,43,53
30.75,7,116d48b43,117,44,51
29.308,7,116d48b44,117,45,49
27.695,7,116d48b45,117,46,47
26.744,7,116d48b46,117,47,45
25.506,7,116d48b47,117,48,43
24.088,7,116d48,117,49,40
25.054,7,116d48b49,117,50,43
25.256,7,116d102f51b50,117,51,43
24.326,7,116d102f51,117,52,40
23.743,6,116d81c18a12b52,117,53,36
20.451,6,116d81c18a12b53,117,54,34
19.27,6,116d81c79f56b54,117,55,30
18.324,6,116d81c79f56b55,117,56,27
17.322,5,116d81c79f56,117,57,25
17.952,5,116d81c57,117,58,27
19.168,6,116d81c57b58,117,59,30
20.575,6,116d81c57b59,117,60,32
22.3,6,116d81c57b60,117,61,34
23.392,6,116d81c57b61,117,62,36
25.404,7,116d81c57b62,117,63,38
28.28,7,116d81c79f74g63,117,64,43
32.226,8,116d81c79f74g63b64,117,65,45
33.869,8,116d81c79f74g63b65,117,66,47
35.908,8,116d81c79f74g63b66,117,67,49
37.335,8,116d81c79f74g63b67,117,68,51
43.339,9,116d81c79f74g63b68,117,69,53
27.516,7,116d81c79f69,117,70,45
25.849,7,116d81c79f70,117,71,43
24.668,7,116d81c79f71,117,72,40
23.415,6,116d81c79f72,117,73,38
22.656,6,116d81c79f73,117,74,36
21.774,6,116d81c79f74,117,75,34
20.878,6,116d81c79f75,117,76,32
19.944,6,116d81c79f76,117,77,30
19.628,6,116d81c77,117,78,30
17.067,5,116d81c78,117,79,25
15.84,5,116d81c79,117,80,22
14.015,5,116d81c80,117,81,20
10.502,4,116d81,117,82,16
11.609,4,116d81c82,117,83,18
12.515,5,116d81c83,117,84,20
13.874,5,116d81c84,117,85,22
14.802,5,116d81c85,117,86,25
16.365,5,116d81c86,117,87,27
17.819,5,116d81c87,117,88,30
18.661,6,116d81c88,117,89,32
20.11,6,116d81c89,117,90,34
36.395,8,116d81c18a10f160g90,117,91,60
35.585,8,116d81c18a10f160g91,117,92,58
34.412,8,116d81c18a10f160g92,117,93,56
32.778,8,116d81c18a10f160g93,117,94,53
31.445,7,116d81c18a10f160g94,117,95,51
30.409,7,116d81c18a10f160g95,117,96,49
29.238,7,116d81c18a10f160g96,117,97,47
28.206,7,116d81c18a10f160g97,117,98,45
28.405,7,116d98,117,99,49
27.357,7,116d99,117,100,47
26.131,7,116d100,117,101,45
22.993,6,116d101,117,102,38
22.093,6,116d102,117,103,36
21.196,6,116d103,117,104,34
20.478,6,116d104,117,105,32
17.2,5,116d105,117,106,30
16.366,5,116d106,117,107,27
14.792,5,116d107,117,108,25
13.78,5,116d108,117,109,22
12.656,5,116d109,117,110,20
11.452,4,116d110,117,111,18
9.601,4,116d111,117,112,13
8.358,4,116d112,117,113,11
6.879,3,116d113,117,114,8
4.117,3,116d114,117,115,6
1.367,2,116d115,117,116,4
0,0,116,117,117,0
2.011,2,116d117,117,118,4
3.831,2,116d118,117,119,6
5.284,3,116d119,117,120,8
7.432,3,116d120,117,121,11
8.673,4,116d121,117,122,13
10.754,4,116d122,117,123,16
12.171,5,116d123,117,124,18
19.958,6,116d81c88e124,117,125,34
22.237,6,116d81c88e125,117,126,36
24.186,7,116d106e126,117,127,40
22.36,6,116d106e127,117,128,38
21.604,6,116d106e128,117,129,36
20.079,6,116d106e129,117,130,34
19.126,6,116d106e130,117,131,32
17.648,5,116d106e131,117,132,30
17.299,5,116d106e132,117,133,30
19.156,6,116d106e133,117,134,32
19.918,6,116d106e134,117,135,34
20.895,6,116d106e135,117,136,36
20.808,6,116d81c79f76e136,117,137,32
20.968,6,116d81c79f76e137,117,138,32
21.921,6,116d81c79f76e138,117,139,34
23.398,6,116d81c79f76e139,117,140,36
24.242,7,116d81c79f76e140,117,141,38
22.65,6,116d81c79f142e141,117,142,32
21.448,6,116d81c79f142,117,143,30
23.196,6,116d81c79f142e143,117,144,32
25.587,7,116d81c79f142e144,117,145,34
46.964,9,116d102f145,117,146,62
43.721,9,116d102f146,117,147,60
42.36,9,116d102f147,117,148,58
40.75,9,116d102f148,117,149,56
38.75,8,116d102f149,117,150,53
36.243,8,116d102f150,117,151,51
32.805,8,116d102f151,117,152,49
30.414,7,116d102f152,117,153,47
28.697,7,116d102f153,117,154,45
27.63,7,116d102f154,117,155,43
25.336,7,116d102f155,117,156,40
23.953,6,116d102f156,117,157,38
23.467,6,116d102f157,117,158,38
25.467,7,116d102f158,117,159,43
26.74,7,116d81c18a10f159,117,160,40
25.149,7,116d81c18a10f160,117,161,38
18.486,6,116d81c79f161,117,162,27
17.426,5,116d81c79f162,117,163,25
19.311,6,116d81c79f163,117,164,27
29.079,7,116d81c18a10f160g164,117,165,47
26.888,7,116d81c18a10f160g165,117,166,43
26.141,7,116d81c18a10f160g166,117,167,40
23.168,6,116d81c79f74g167,117,168,36
24.742,7,116d81c79f74g168,117,169,38
26.39,7,116d81c79f74g169,117,170,40
29.135,7,116d81c79f74g170,117,171,45
56.286,10,116d48b37h171,117,172,92
54.842,10,116d48b37h172,117,173,90
52.813,10,116d48b37h173,117,174,87
50.66,10,116d48b37h174,117,175,85
47.858,9,116d48b37h175,117,176,82
46.791,9,116d48b37h176,117,177,79
45.658,9,116d48b37h177,117,178,77
44.732,9,116d48b37h178,117,179,74
43.445,9,116d48b37h179,117,180,72
42.37,9,116d48b37h180,117,181,72
40.95,9,116d48b37h181,117,182,70
39.01,8,116d48b37h182,117,183,67
60.424,10,116d81c79f70i183,117,184,74
58.465,10,116d81c79f70i184,117,185,72
55.233,10,116d81c79f70i185,117,186,72
53.773,10,116d81c79f70i186,117,187,70
50.986,10,116d81c79f70i187,117,188,67
49.968,9,116d81c79f70i188,117,189,65
46.183,9,116d81c79f70i189,117,190,62
41.555,9,116d81c79f70i190,117,191,60
39.325,8,116d81c79f70i191,117,192,58
37.031,8,116d81c79f70i192,117,193,56
33.867,8,116d81c79f70i193,117,194,53
32.986,8,116d81c79f70i194,117,195,51
30.635,7,116d81c79f70i195,117,196,49
28.593,7,116d81c79f70i196,117,197,47
26.834,7,116d81c79f70i197,117,198,45
37.408,8,117d81c18a0,118,1,60
33.998,8,117d81c18a1,118,2,58
32.878,8,117d81c18a2,118,3,56
31.853,7,117d81c18a3,118,4,53
30.688,7,117d81c18a4,118,5,51
29.251,7,117d81c18a5,118,6,49
27.726,7,117d81c18a6,118,7,47
26.931,7,117d81c18a7,118,8,45
26.016,7,117d81c18a8,118,9,43
24.813,7,117d81c18a9,118,10,40
23.658,6,117d81c18a10,118,11,38
22.648,6,117d81c18a11,118,12,36
21.565,6,117d81c18a12,118,13,34
20.579,6,117d81c18a13,118,14,32
19.691,6,117d81c18a14,118,15,30
18.811,6,117d81c18a15,118,16,27
17.669,5,117d81c18a16,118,17,25
16.624,5,117d81c18a17,118,18,22
15.044,5,117d81c18,118,19,20
15.965,5,117d81c18a19,118,20,22
16.785,5,117d81c18a20,118,21,25
17.58,5,117d81c18a21,118,22,27
18.487,6,117d81c18a22,118,23,30
20.005,6,117d81c18a23,118,24,32
21.44,6,117d81c18a24,118,25,34
22.247,6,117d81c18a25,118,26,36
23.191,6,117d81c18a26,118,27,38
24.846,7,117d81c18a27,118,28,40
26.498,7,117d81c18a28,118,29,43
27.535,7,117d81c18a29,118,30,45
29.506,7,117d81c18a30,118,31,47
30.616,7,117d81c18a31,118,32,49
47.273,9,117d48b32,118,33,77
46.252,9,117d48b33,118,34,74
44.253,9,117d48b34,118,35,72
42.65,9,117d48b35,118,36,72
40.612,9,117d48b36,118,37,70
39.553,8,117d48b37,118,38,67
38.066,8,117d48b38,118,39,65
36.698,8,117d48b39,118,40,62
35.881,8,117d48b40,118,41,60
34.872,8,117d48b41,118,42,58
34.078,8,117d48b42,118,43,56
32.761,8,117d48b43,118,44,53
31.319,7,117d48b44,118,45,51
29.706,7,117d48b45,118,46,49
28.755,7,117d48b46,118,47,47
27.517,7,117d48b47,118,48,45
26.099,7,117d48,118,49,43
27.065,7,117d48b49,118,50,45
27.267,7,117d102f51b50,118,51,45
26.337,7,117d102f51,118,52,43
25.754,7,117d81c18a12b52,118,53,38
22.462,6,117d81c18a12b53,118,54,36
21.281,6,117d81c79f56b54,118,55,32
20.335,6,117d81c79f56b55,118,56,30
19.333,6,117d81c79f56,118,57,27
19.963,6,117d81c57,118,58,30
21.179,6,117d81c57b58,118,59,32
22.586,6,117d81c57b59,118,60,34
24.311,7,117d81c57b60,118,61,36
25.403,7,117d81c57b61,118,62,38
27.415,7,117d81c57b62,118,63,40
30.291,7,117d81c79f74g63,118,64,45
34.237,8,117d81c79f74g63b64,118,65,47
35.88,8,117d81c79f74g63b65,118,66,49
37.919,8,117d81c79f74g63b66,118,67,51
39.346,8,117d81c79f74g63b67,118,68,53
45.35,9,117d81c79f74g63b68,118,69,56
29.527,7,117d81c79f69,118,70,47
27.86,7,117d81c79f70,118,71,45
26.679,7,117d81c79f71,118,72,43
25.426,7,117d81c79f72,118,73,40
24.667,7,117d81c79f73,118,74,38
23.785,6,117d81c79f74,118,75,36
22.889,6,117d81c79f75,118,76,34
21.955,6,117d81c79f76,118,77,32
21.639,6,117d81c77,118,78,32
19.078,6,117d81c78,118,79,27
17.851,5,117d81c79,118,80,25
16.026,5,117d81c80,118,81,22
12.513,5,117d81,118,82,18
13.62,5,117d81c82,118,83,20
14.526,5,117d81c83,118,84,22
15.885,5,117d81c84,118,85,25
16.813,5,117d81c85,118,86,27
18.376,6,117d81c86,118,87,30
19.83,6,117d81c87,118,88,32
